CB_0_closed,CB_1_closed,CB_2_closed,CB_3_closed,CB_4_closed,CB_5_closed,CB_6_closed,CB_7_closed,CB_8_closed,CB_9_closed,CB_10_closed,CB_11_closed,CB_12_closed,CB_13_closed,CB_14_closed,CB_15_closed,CB_16_closed,CB_17_closed,CB_18_closed,CB_19_closed,CB_20_closed,CB_21_closed,CB_151_closed,CB_152_closed,CB_153_closed,CB_158_closed,CB_22_closed,CB_23_closed,CB_24_closed,CB_25_closed,CB_171_closed,CB_172_closed,CB_173_closed,CB_178_closed,load_0::p,load_0::q,load_1::p,load_1::q,load_2::p,load_2::q,load_3::p,load_3::q,load_4::p,load_4::q,load_5::p,load_5::q,load_6::p,load_6::q,load_7::p,load_7::q,load_8::p,load_8::q,load_9::p,load_9::q,load_10::p,load_10::q,load_11::p,load_11::q,load_12::p,load_12::q,load_13::p,load_13::q,load_14::p,load_14::q,load_15::p,load_15::q,load_16::p,load_16::q,load_17::p,load_17::q,trafo_0_in_service,trafo_1_in_service,trafo_2_in_service,trafo_3_in_service,trafo_4_in_service,trafo_5_in_service,feeder_0_in_service,feeder_1_in_service,total_init_load,anomaly,reason
1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,2.1741,0.4348,2.4018,0.655,2.2651,0.2517,3.1155,0.7789,2.1288,0.5322,2.3492,0.2349,0.0,0.0,2.1899,0.5972,2.2049,0.245,2.7995,0.6999,0.0,0.0,2.6901,0.269,2.5378,0.564,0.0,0.0,3.0428,0.6086,3.1179,0.8503,2.4184,0.2687,2.6491,0.6623,1,1,1,1,1,1,1,1,45.89913824579161,0,No anomaly
1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0.0,0.0,2.4018,0.655,2.2651,0.2517,3.1155,0.7789,2.1288,0.5322,2.3492,0.2349,0.0,0.0,2.1899,0.5972,2.2049,0.245,2.7995,0.6999,0.0,0.0,2.6901,0.269,2.5378,0.564,0.0,0.0,3.0428,0.6086,3.1179,0.8503,2.4184,0.2687,2.6491,0.6623,1,1,1,1,1,1,1,1,45.89913824579161,1,No anomaly
1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2.4469,0.4894,2.5342,0.6911,1.9976,0.222,3.5732,0.8933,2.4415,0.6104,2.1903,0.219,2.6766,0.5353,2.1718,0.5923,1.9609,0.2179,2.4999,0.625,1.9678,0.492,2.0368,0.2037,2.4725,0.5494,2.6265,0.2189,2.7909,0.5582,2.8772,0.7847,1.9255,0.2139,3.3095,0.8274,1,1,1,0,1,1,1,0,44.499813162374735,0,Load Lost > 20%
1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2.4469,0.4894,0.0,0.0,1.9976,0.222,3.5732,0.8933,2.4415,0.6104,2.1903,0.219,2.6766,0.5353,2.1718,0.5923,1.9609,0.2179,2.4999,0.625,1.9678,0.492,2.0368,0.2037,2.4725,0.5494,2.6265,0.2189,2.7909,0.5582,2.8772,0.7847,1.9255,0.2139,3.3095,0.8274,1,1,1,0,1,1,1,0,44.499813162374735,0,No anomaly
0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,0,1,44.499813162374735,1,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,2.9654,0.5931,3.0193,0.8235,2.6887,0.2987,3.5665,0.8916,2.3753,0.5938,2.4291,0.2429,2.2969,0.4594,2.3205,0.6329,2.4551,0.2728,2.4751,0.6188,1.6046,0.4011,2.3225,0.2322,2.0742,0.4609,3.3937,0.2828,2.5848,0.517,3.0144,0.8221,2.025,0.225,2.9298,0.7325,1,1,1,0,1,1,1,1,46.54098523131735,0,Config Violation: Feeder1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,2.9654,0.5931,3.0193,0.8235,2.6887,0.2987,3.5665,0.8916,2.3753,0.5938,2.4291,0.2429,2.2969,0.4594,2.3205,0.6329,2.4551,0.2728,2.4751,0.6188,1.6046,0.4011,2.3225,0.2322,2.0742,0.4609,3.3937,0.2828,2.5848,0.517,3.0144,0.8221,2.025,0.225,2.9298,0.7325,1,1,0,1,1,1,1,1,46.54098523131735,0,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,2.9654,0.5931,3.0193,0.8235,2.6887,0.2987,3.5665,0.8916,2.3753,0.5938,2.4291,0.2429,2.2969,0.4594,2.3205,0.6329,2.4551,0.2728,2.4751,0.6188,1.6046,0.4011,2.3225,0.2322,2.0742,0.4609,3.3937,0.2828,2.5848,0.517,3.0144,0.8221,2.025,0.225,0.0,0.0,1,1,0,1,1,1,1,1,46.54098523131735,0,No anomaly
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,2.9654,0.5931,3.0193,0.8235,0.0,0.0,3.5665,0.8916,2.3753,0.5938,2.4291,0.2429,2.2969,0.4594,2.3205,0.6329,2.4551,0.2728,2.4751,0.6188,1.6046,0.4011,2.3225,0.2322,2.0742,0.4609,3.3937,0.2828,2.5848,0.517,3.0144,0.8221,2.025,0.225,0.0,0.0,1,1,0,1,1,1,1,1,46.54098523131735,0,No anomaly
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,2.9654,0.5931,3.0193,0.8235,0.0,0.0,3.5665,0.8916,2.3753,0.5938,2.4291,0.2429,2.2969,0.4594,2.3205,0.6329,2.4551,0.2728,2.4751,0.6188,1.6046,0.4011,2.3225,0.2322,2.0742,0.4609,3.3937,0.2828,2.5848,0.517,3.0144,0.8221,2.025,0.225,0.0,0.0,1,1,0,1,1,1,1,1,46.54098523131735,0,No anomaly
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,2.9654,0.5931,3.0193,0.8235,0.0,0.0,3.5665,0.8916,2.3753,0.5938,2.4291,0.2429,2.2969,0.4594,2.3205,0.6329,2.4551,0.2728,2.4751,0.6188,1.6046,0.4011,2.3225,0.2322,2.0742,0.4609,3.3937,0.2828,2.5848,0.517,3.0144,0.8221,2.025,0.225,0.0,0.0,1,1,0,1,0,1,1,1,46.54098523131735,0,No anomaly
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,2.9654,0.5931,3.0193,0.8235,0.0,0.0,3.5665,0.8916,2.3753,0.5938,2.4291,0.2429,2.2969,0.4594,2.3205,0.6329,2.4551,0.2728,2.4751,0.6188,1.6046,0.4011,2.3225,0.2322,2.0742,0.4609,3.3937,0.2828,2.5848,0.517,0.0,0.0,2.025,0.225,0.0,0.0,1,1,0,1,0,1,1,1,46.54098523131735,0,No anomaly
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,2.9654,0.5931,3.0193,0.8235,0.0,0.0,3.5665,0.8916,2.3753,0.5938,2.4291,0.2429,2.2969,0.4594,2.3205,0.6329,2.4551,0.2728,2.4751,0.6188,0.0,0.0,2.3225,0.2322,2.0742,0.4609,3.3937,0.2828,2.5848,0.517,0.0,0.0,2.025,0.225,0.0,0.0,1,1,0,1,0,1,1,1,46.54098523131735,1,No anomaly
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,3.0694,0.6139,3.3844,0.923,2.3986,0.2665,2.357,0.5892,2.2469,0.5617,2.3332,0.2333,2.0134,0.4027,2.5509,0.6957,1.9487,0.2165,2.4465,0.6116,1.8619,0.4655,2.7315,0.2732,2.1826,0.485,2.7904,0.2325,2.2285,0.4457,2.8642,0.7812,1.8833,0.2093,2.8977,0.7244,1,1,1,0,1,0,0,1,44.18915805488813,0,Load Lost > 20%
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,3.0694,0.6139,3.3844,0.923,2.3986,0.2665,2.357,0.5892,2.2469,0.5617,0.0,0.0,2.0134,0.4027,2.5509,0.6957,1.9487,0.2165,2.4465,0.6116,1.8619,0.4655,2.7315,0.2732,2.1826,0.485,2.7904,0.2325,2.2285,0.4457,2.8642,0.7812,1.8833,0.2093,2.8977,0.7244,1,1,1,0,1,0,0,1,44.18915805488813,0,No anomaly
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,3.0694,0.6139,3.3844,0.923,2.3986,0.2665,2.357,0.5892,2.2469,0.5617,0.0,0.0,2.0134,0.4027,2.5509,0.6957,1.9487,0.2165,2.4465,0.6116,1.8619,0.4655,2.7315,0.2732,2.1826,0.485,2.7904,0.2325,2.2285,0.4457,2.8642,0.7812,1.8833,0.2093,2.8977,0.7244,1,1,1,0,0,1,0,1,44.18915805488813,0,No anomaly
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,3.0694,0.6139,3.3844,0.923,2.3986,0.2665,2.357,0.5892,2.2469,0.5617,0.0,0.0,2.0134,0.4027,2.5509,0.6957,1.9487,0.2165,2.4465,0.6116,0.0,0.0,2.7315,0.2732,2.1826,0.485,2.7904,0.2325,2.2285,0.4457,2.8642,0.7812,1.8833,0.2093,2.8977,0.7244,1,1,1,0,0,1,0,1,44.18915805488813,0,No anomaly
0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,44.18915805488813,1,No anomaly
0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.0394,0.4079,2.7546,0.7513,2.0083,0.2231,2.352,0.588,2.0328,0.5082,2.0768,0.2077,2.0826,0.4165,2.8459,0.7761,1.8347,0.2039,2.5996,0.6499,2.0771,0.5193,2.0629,0.2063,2.0195,0.4488,3.2891,0.2741,2.2106,0.4421,3.3124,0.9034,2.2482,0.2498,2.5658,0.6414,1,1,0,1,1,0,0,1,42.4123165953478,0,Config Violation: Feeder1
0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.0394,0.4079,2.7546,0.7513,0.0,0.0,2.352,0.588,2.0328,0.5082,2.0768,0.2077,2.0826,0.4165,2.8459,0.7761,1.8347,0.2039,2.5996,0.6499,2.0771,0.5193,2.0629,0.2063,2.0195,0.4488,3.2891,0.2741,2.2106,0.4421,3.3124,0.9034,2.2482,0.2498,2.5658,0.6414,1,1,0,1,1,0,0,1,42.4123165953478,0,No anomaly
0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.0394,0.4079,2.7546,0.7513,0.0,0.0,2.352,0.588,2.0328,0.5082,0.0,0.0,2.0826,0.4165,2.8459,0.7761,1.8347,0.2039,2.5996,0.6499,2.0771,0.5193,2.0629,0.2063,2.0195,0.4488,3.2891,0.2741,2.2106,0.4421,3.3124,0.9034,2.2482,0.2498,2.5658,0.6414,1,1,0,1,1,0,0,1,42.4123165953478,0,No anomaly
0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.0394,0.4079,2.7546,0.7513,0.0,0.0,2.352,0.588,2.0328,0.5082,0.0,0.0,2.0826,0.4165,2.8459,0.7761,1.8347,0.2039,2.5996,0.6499,2.0771,0.5193,2.0629,0.2063,2.0195,0.4488,3.2891,0.2741,2.2106,0.4421,3.3124,0.9034,2.2482,0.2498,2.5658,0.6414,1,1,1,0,1,0,0,1,42.4123165953478,0,No anomaly
0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.0394,0.4079,2.7546,0.7513,0.0,0.0,2.352,0.588,2.0328,0.5082,0.0,0.0,2.0826,0.4165,2.8459,0.7761,1.8347,0.2039,2.5996,0.6499,2.0771,0.5193,2.0629,0.2063,2.0195,0.4488,3.2891,0.2741,2.2106,0.4421,3.3124,0.9034,2.2482,0.2498,2.5658,0.6414,1,1,1,0,0,1,0,1,42.4123165953478,0,No anomaly
0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.0394,0.4079,2.7546,0.7513,0.0,0.0,2.352,0.588,2.0328,0.5082,0.0,0.0,2.0826,0.4165,2.8459,0.7761,1.8347,0.2039,2.5996,0.6499,2.0771,0.5193,2.0629,0.2063,2.0195,0.4488,3.2891,0.2741,2.2106,0.4421,3.3124,0.9034,2.2482,0.2498,2.5658,0.6414,0,1,1,0,0,1,0,1,42.4123165953478,0,No anomaly
0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.0394,0.4079,2.7546,0.7513,0.0,0.0,2.352,0.588,2.0328,0.5082,0.0,0.0,2.0826,0.4165,2.8459,0.7761,1.8347,0.2039,2.5996,0.6499,2.0771,0.5193,0.0,0.0,2.0195,0.4488,3.2891,0.2741,2.2106,0.4421,3.3124,0.9034,2.2482,0.2498,2.5658,0.6414,0,1,1,0,0,1,0,1,42.4123165953478,0,No anomaly
0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,2.0394,0.4079,2.7546,0.7513,0.0,0.0,2.352,0.588,2.0328,0.5082,0.0,0.0,2.0826,0.4165,2.8459,0.7761,1.8347,0.2039,2.5996,0.6499,2.0771,0.5193,0.0,0.0,2.0195,0.4488,0.0,0.0,2.2106,0.4421,3.3124,0.9034,2.2482,0.2498,2.5658,0.6414,0,1,1,0,0,1,0,1,42.4123165953478,1,No anomaly
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,2.8404,0.5681,2.7038,0.7374,2.3081,0.2565,2.4775,0.6194,1.8509,0.4627,2.0612,0.2061,2.2693,0.4539,2.2299,0.6082,2.5104,0.2789,2.3602,0.59,1.6703,0.4176,2.4641,0.2464,2.0398,0.4533,2.5226,0.2102,2.925,0.585,3.0901,0.8427,1.9734,0.2193,3.5278,0.882,1,1,0,1,1,1,1,1,43.82459405816003,0,Load Lost > 20%
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,2.8404,0.5681,2.7038,0.7374,2.3081,0.2565,2.4775,0.6194,0.0,0.0,2.0612,0.2061,2.2693,0.4539,2.2299,0.6082,2.5104,0.2789,2.3602,0.59,1.6703,0.4176,2.4641,0.2464,2.0398,0.4533,2.5226,0.2102,2.925,0.585,3.0901,0.8427,1.9734,0.2193,3.5278,0.882,1,1,0,1,1,1,1,1,43.82459405816003,0,No anomaly
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,2.8404,0.5681,2.7038,0.7374,2.3081,0.2565,2.4775,0.6194,0.0,0.0,2.0612,0.2061,2.2693,0.4539,2.2299,0.6082,2.5104,0.2789,2.3602,0.59,1.6703,0.4176,2.4641,0.2464,0.0,0.0,2.5226,0.2102,2.925,0.585,3.0901,0.8427,1.9734,0.2193,3.5278,0.882,1,1,0,1,1,1,1,1,43.82459405816003,0,No anomaly
1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,2.8404,0.5681,2.7038,0.7374,2.3081,0.2565,0.0,0.0,0.0,0.0,2.0612,0.2061,2.2693,0.4539,2.2299,0.6082,2.5104,0.2789,2.3602,0.59,1.6703,0.4176,2.4641,0.2464,0.0,0.0,2.5226,0.2102,2.925,0.585,3.0901,0.8427,1.9734,0.2193,3.5278,0.882,1,1,0,1,1,1,1,1,43.82459405816003,0,No anomaly
1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,2.8404,0.5681,2.7038,0.7374,2.3081,0.2565,0.0,0.0,0.0,0.0,0.0,0.0,2.2693,0.4539,2.2299,0.6082,2.5104,0.2789,2.3602,0.59,1.6703,0.4176,2.4641,0.2464,0.0,0.0,2.5226,0.2102,2.925,0.585,3.0901,0.8427,1.9734,0.2193,3.5278,0.882,1,1,0,1,1,1,1,1,43.82459405816003,0,No anomaly
1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,2.8404,0.5681,2.7038,0.7374,2.3081,0.2565,0.0,0.0,0.0,0.0,0.0,0.0,2.2693,0.4539,2.2299,0.6082,2.5104,0.2789,2.3602,0.59,1.6703,0.4176,2.4641,0.2464,0.0,0.0,2.5226,0.2102,2.925,0.585,3.0901,0.8427,1.9734,0.2193,3.5278,0.882,1,1,0,1,1,1,1,1,43.82459405816003,0,No anomaly
1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,2.8404,0.5681,2.7038,0.7374,2.3081,0.2565,0.0,0.0,0.0,0.0,0.0,0.0,2.2693,0.4539,2.2299,0.6082,2.5104,0.2789,0.0,0.0,1.6703,0.4176,2.4641,0.2464,0.0,0.0,2.5226,0.2102,2.925,0.585,3.0901,0.8427,1.9734,0.2193,3.5278,0.882,1,1,0,1,1,1,1,1,43.82459405816003,1,No anomaly
1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0048,0.601,2.8706,0.7829,2.6976,0.2997,3.6393,0.9098,1.5697,0.3924,2.5108,0.2511,2.2208,0.4442,2.5767,0.7027,2.1223,0.2358,2.9284,0.7321,1.6581,0.4145,2.2682,0.2268,2.3192,0.5154,2.5828,0.2152,2.1586,0.4317,2.1665,0.5909,2.0375,0.2264,2.8896,0.7224,1,1,0,1,1,0,1,0,44.22134246142661,0,Load Lost > 20%
1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3.0048,0.601,2.8706,0.7829,2.6976,0.2997,3.6393,0.9098,1.5697,0.3924,2.5108,0.2511,2.2208,0.4442,2.5767,0.7027,2.1223,0.2358,2.9284,0.7321,1.6581,0.4145,2.2682,0.2268,2.3192,0.5154,2.5828,0.2152,2.1586,0.4317,2.1665,0.5909,0.0,0.0,2.8896,0.7224,1,1,0,1,1,0,1,0,44.22134246142661,0,No anomaly
1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3.0048,0.601,2.8706,0.7829,2.6976,0.2997,3.6393,0.9098,1.5697,0.3924,2.5108,0.2511,0.0,0.0,2.5767,0.7027,2.1223,0.2358,2.9284,0.7321,1.6581,0.4145,2.2682,0.2268,2.3192,0.5154,2.5828,0.2152,2.1586,0.4317,2.1665,0.5909,0.0,0.0,2.8896,0.7224,1,1,0,1,1,0,1,0,44.22134246142661,0,No anomaly
1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3.0048,0.601,2.8706,0.7829,2.6976,0.2997,0.0,0.0,1.5697,0.3924,2.5108,0.2511,0.0,0.0,2.5767,0.7027,2.1223,0.2358,2.9284,0.7321,1.6581,0.4145,2.2682,0.2268,2.3192,0.5154,2.5828,0.2152,2.1586,0.4317,2.1665,0.5909,0.0,0.0,2.8896,0.7224,1,1,0,1,1,0,1,0,44.22134246142661,0,No anomaly
1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,3.0048,0.601,2.8706,0.7829,2.6976,0.2997,0.0,0.0,1.5697,0.3924,2.5108,0.2511,0.0,0.0,2.5767,0.7027,2.1223,0.2358,2.9284,0.7321,1.6581,0.4145,2.2682,0.2268,2.3192,0.5154,2.5828,0.2152,2.1586,0.4317,0.0,0.0,0.0,0.0,2.8896,0.7224,1,1,0,1,1,0,1,0,44.22134246142661,1,No anomaly
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1.9893,0.3979,3.1422,0.857,2.3023,0.2558,3.2996,0.8249,1.7273,0.4318,2.2093,0.2209,2.77,0.554,2.4393,0.6653,2.2395,0.2488,3.3509,0.8377,1.5984,0.3996,2.8993,0.2899,1.9743,0.4387,2.5668,0.2139,2.1998,0.44,2.2602,0.6164,2.7714,0.3079,3.4733,0.8683,1,1,1,1,1,1,0,1,45.21327876173409,0,Load Lost > 20%
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1.9893,0.3979,3.1422,0.857,2.3023,0.2558,3.2996,0.8249,1.7273,0.4318,2.2093,0.2209,2.77,0.554,2.4393,0.6653,2.2395,0.2488,3.3509,0.8377,1.5984,0.3996,2.8993,0.2899,1.9743,0.4387,2.5668,0.2139,2.1998,0.44,2.2602,0.6164,0.0,0.0,3.4733,0.8683,1,1,1,1,1,1,0,1,45.21327876173409,0,No anomaly
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1.9893,0.3979,3.1422,0.857,2.3023,0.2558,3.2996,0.8249,1.7273,0.4318,0.0,0.0,2.77,0.554,2.4393,0.6653,2.2395,0.2488,3.3509,0.8377,1.5984,0.3996,2.8993,0.2899,1.9743,0.4387,2.5668,0.2139,2.1998,0.44,2.2602,0.6164,0.0,0.0,3.4733,0.8683,1,1,1,1,1,1,0,1,45.21327876173409,0,No anomaly
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1.9893,0.3979,3.1422,0.857,2.3023,0.2558,3.2996,0.8249,1.7273,0.4318,0.0,0.0,2.77,0.554,2.4393,0.6653,2.2395,0.2488,3.3509,0.8377,1.5984,0.3996,2.8993,0.2899,1.9743,0.4387,2.5668,0.2139,2.1998,0.44,0.0,0.0,0.0,0.0,3.4733,0.8683,1,1,1,1,1,1,0,1,45.21327876173409,0,No anomaly
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1.9893,0.3979,3.1422,0.857,2.3023,0.2558,3.2996,0.8249,1.7273,0.4318,0.0,0.0,2.77,0.554,2.4393,0.6653,2.2395,0.2488,3.3509,0.8377,1.5984,0.3996,2.8993,0.2899,1.9743,0.4387,2.5668,0.2139,2.1998,0.44,0.0,0.0,0.0,0.0,3.4733,0.8683,1,1,1,1,1,0,0,1,45.21327876173409,0,No anomaly
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1.9893,0.3979,3.1422,0.857,2.3023,0.2558,3.2996,0.8249,1.7273,0.4318,0.0,0.0,2.77,0.554,2.4393,0.6653,2.2395,0.2488,3.3509,0.8377,1.5984,0.3996,2.8993,0.2899,1.9743,0.4387,2.5668,0.2139,2.1998,0.44,0.0,0.0,0.0,0.0,3.4733,0.8683,1,1,1,0,1,0,0,1,45.21327876173409,1,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,2.0191,0.4038,3.3114,0.9031,2.7349,0.3039,3.3226,0.8306,1.7626,0.4406,2.2456,0.2246,2.4761,0.4952,2.4566,0.67,2.2168,0.2463,3.0949,0.7737,1.9161,0.479,2.0669,0.2067,1.9355,0.4301,2.6001,0.2167,2.0122,0.4024,2.4607,0.6711,2.6768,0.2974,3.0178,0.7544,1,1,0,1,0,1,1,1,44.326640135562485,0,Transformers over 80%
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.0191,0.4038,3.3114,0.9031,2.7349,0.3039,3.3226,0.8306,1.7626,0.4406,2.2456,0.2246,2.4761,0.4952,2.4566,0.67,2.2168,0.2463,3.0949,0.7737,1.9161,0.479,2.0669,0.2067,1.9355,0.4301,2.6001,0.2167,2.0122,0.4024,2.4607,0.6711,2.6768,0.2974,3.0178,0.7544,1,1,0,1,0,1,1,1,44.326640135562485,0,No anomaly
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.0191,0.4038,3.3114,0.9031,2.7349,0.3039,3.3226,0.8306,1.7626,0.4406,2.2456,0.2246,2.4761,0.4952,2.4566,0.67,2.2168,0.2463,0.0,0.0,1.9161,0.479,2.0669,0.2067,1.9355,0.4301,2.6001,0.2167,2.0122,0.4024,2.4607,0.6711,2.6768,0.2974,3.0178,0.7544,1,1,0,1,0,1,1,1,44.326640135562485,0,No anomaly
1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0,0.0,3.3114,0.9031,2.7349,0.3039,3.3226,0.8306,1.7626,0.4406,2.2456,0.2246,2.4761,0.4952,2.4566,0.67,2.2168,0.2463,0.0,0.0,1.9161,0.479,2.0669,0.2067,1.9355,0.4301,2.6001,0.2167,2.0122,0.4024,2.4607,0.6711,2.6768,0.2974,3.0178,0.7544,1,1,0,1,0,1,1,1,44.326640135562485,0,No anomaly
1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0.0,0.0,3.3114,0.9031,2.7349,0.3039,3.3226,0.8306,1.7626,0.4406,2.2456,0.2246,2.4761,0.4952,2.4566,0.67,2.2168,0.2463,0.0,0.0,1.9161,0.479,2.0669,0.2067,1.9355,0.4301,2.6001,0.2167,0.0,0.0,2.4607,0.6711,2.6768,0.2974,3.0178,0.7544,1,1,0,1,0,1,1,1,44.326640135562485,0,No anomaly
