CB_0_closed,CB_1_closed,CB_2_closed,CB_3_closed,CB_4_closed,CB_5_closed,CB_6_closed,CB_7_closed,CB_8_closed,CB_9_closed,CB_10_closed,CB_11_closed,CB_12_closed,CB_13_closed,CB_14_closed,CB_15_closed,CB_16_closed,CB_17_closed,CB_18_closed,CB_19_closed,CB_20_closed,CB_21_closed,CB_151_closed,CB_152_closed,CB_153_closed,CB_158_closed,CB_22_closed,CB_23_closed,CB_24_closed,CB_25_closed,CB_171_closed,CB_172_closed,CB_173_closed,CB_178_closed,load_0::p,load_0::q,load_1::p,load_1::q,load_2::p,load_2::q,load_3::p,load_3::q,load_4::p,load_4::q,load_5::p,load_5::q,load_6::p,load_6::q,load_7::p,load_7::q,load_8::p,load_8::q,load_9::p,load_9::q,load_10::p,load_10::q,load_11::p,load_11::q,load_12::p,load_12::q,load_13::p,load_13::q,load_14::p,load_14::q,load_15::p,load_15::q,load_16::p,load_16::q,load_17::p,load_17::q,trafo_0_in_service,trafo_1_in_service,trafo_2_in_service,trafo_3_in_service,trafo_4_in_service,trafo_5_in_service,feeder_0_in_service,feeder_1_in_service,total_init_load,anomaly,reason
1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.494,0.4074,1.3816,0.1535,1.3706,0.3427,1.0419,0.2605,1.1441,0.1144,1.3975,0.2795,1.2716,0.3468,1.4093,0.1566,1.5772,0.3943,0.9868,0.2467,1.1756,0.1176,1.4836,0.3297,1.494,0.1245,1.9362,0.3872,2.0556,0.5606,1.0486,0.1165,1.9165,0.4791,0,1,1,1,0,1,1,1,25.68084884235709,0,No anomaly
1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.0,0.0,1.494,0.4074,1.3816,0.1535,1.3706,0.3427,1.0419,0.2605,1.1441,0.1144,1.3975,0.2795,1.2716,0.3468,1.4093,0.1566,1.5772,0.3943,0.9868,0.2467,1.1756,0.1176,1.4836,0.3297,1.494,0.1245,1.9362,0.3872,2.0556,0.5606,0.0,0.0,1.9165,0.4791,0,1,1,1,0,1,1,1,25.68084884235709,0,No anomaly
1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0,0.0,1.494,0.4074,1.3816,0.1535,1.3706,0.3427,1.0419,0.2605,1.1441,0.1144,1.3975,0.2795,1.2716,0.3468,1.4093,0.1566,1.5772,0.3943,0.9868,0.2467,1.1756,0.1176,1.4836,0.3297,1.494,0.1245,1.9362,0.3872,2.0556,0.5606,0.0,0.0,1.9165,0.4791,0,1,1,1,0,1,1,1,25.68084884235709,0,No anomaly
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.1227,0.4245,2.3779,0.6485,2.381,0.2646,2.5927,0.6482,2.0203,0.5051,2.2922,0.2292,2.2576,0.4515,2.9528,0.8053,2.3919,0.2658,2.994,0.7485,1.7239,0.431,2.3692,0.2369,2.1103,0.4689,2.4213,0.2018,2.766,0.5532,2.6661,0.7271,1.883,0.2092,2.4942,0.6236,1,1,1,1,1,1,1,1,42.81691669102774,0,No anomaly
1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.1227,0.4245,2.3779,0.6485,2.381,0.2646,2.5927,0.6482,0.0,0.0,2.2922,0.2292,2.2576,0.4515,2.9528,0.8053,2.3919,0.2658,2.994,0.7485,1.7239,0.431,2.3692,0.2369,2.1103,0.4689,2.4213,0.2018,2.766,0.5532,2.6661,0.7271,1.883,0.2092,2.4942,0.6236,1,1,1,1,1,1,1,1,42.81691669102774,0,No anomaly
1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.1227,0.4245,2.3779,0.6485,2.381,0.2646,2.5927,0.6482,0.0,0.0,2.2922,0.2292,2.2576,0.4515,0.0,0.0,2.3919,0.2658,2.994,0.7485,1.7239,0.431,2.3692,0.2369,2.1103,0.4689,2.4213,0.2018,2.766,0.5532,2.6661,0.7271,1.883,0.2092,2.4942,0.6236,1,1,1,1,1,1,1,1,42.81691669102774,0,No anomaly
1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,2.1227,0.4245,2.3779,0.6485,2.381,0.2646,2.5927,0.6482,0.0,0.0,2.2922,0.2292,2.2576,0.4515,0.0,0.0,2.3919,0.2658,2.994,0.7485,1.7239,0.431,2.3692,0.2369,2.1103,0.4689,2.4213,0.2018,0.0,0.0,2.6661,0.7271,1.883,0.2092,2.4942,0.6236,1,1,1,1,1,1,1,1,42.81691669102774,0,No anomaly
1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,2.1227,0.4245,2.3779,0.6485,2.381,0.2646,2.5927,0.6482,0.0,0.0,2.2922,0.2292,2.2576,0.4515,0.0,0.0,2.3919,0.2658,2.994,0.7485,1.7239,0.431,0.0,0.0,2.1103,0.4689,2.4213,0.2018,0.0,0.0,2.6661,0.7271,1.883,0.2092,2.4942,0.6236,1,1,1,1,1,1,1,1,42.81691669102774,1,Load Lost > 20%
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3.1112,0.6222,3.6643,0.9993,2.6021,0.2891,3.5032,0.8758,2.503,0.6258,2.8602,0.286,2.9797,0.5959,3.1095,0.848,2.5842,0.2871,3.5584,0.8896,2.279,0.5697,3.191,0.3191,2.5746,0.5721,3.9599,0.33,3.159,0.6318,3.6284,0.9896,2.7093,0.301,3.9748,0.9937,1,1,1,1,1,1,1,1,55.95171640010686,0,No anomaly
1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,3.6643,0.9993,2.6021,0.2891,3.5032,0.8758,2.503,0.6258,2.8602,0.286,2.9797,0.5959,3.1095,0.848,2.5842,0.2871,3.5584,0.8896,2.279,0.5697,3.191,0.3191,2.5746,0.5721,3.9599,0.33,3.159,0.6318,3.6284,0.9896,2.7093,0.301,3.9748,0.9937,1,1,1,1,1,1,1,1,55.95171640010686,0,No anomaly
